modello,dataset,fase,epoca,timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,language
resnet18,tiny,train,23,2025-09-26T17:27:18,codecarbon,a91b25f9-eeb9-4fa8-9fbc-74b64c0a920c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,75.0965336211957,0.0028272043016547,3.76476005659035e-05,0.0,0.0,70.0,0.0007774770718696,0.0025330206375286,0.0052381881850939,0.0085486858944923,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,24,2025-09-26T17:28:48,codecarbon,c9f360a5-70a9-4eae-8467-47eee1bb9c0b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,75.61313345190138,0.0028438380082865,3.761037108845101e-05,0.0,0.0,70.0,0.0007826085320599,0.0025463642593024,0.0052700088434037,0.0085989816347661,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,25,2025-09-26T17:30:20,codecarbon,8578e889-1575-43b8-ab02-c171a549b4ca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,78.1311626532115,0.0034202444889986,4.37756763479832e-05,0.0,99.65223001942095,70.0,0.0008087396403743,0.0026133082017594,0.0069198279825828,0.0103418758247165,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,26,2025-09-26T17:31:50,codecarbon,1116d3c9-e0aa-417a-bef0-cc4fd6ce2168,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,76.36892176000401,0.0033532889132684,4.390907761938136e-05,0.0,0.0,70.0,0.000790349272517,0.0025659676083193,0.0067831037532641,0.0101394206341005,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,27,2025-09-26T17:33:19,codecarbon,ed5054f2-af0e-4680-83df-d0bb6865717d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,74.81804940383881,0.0028174271944085,3.765705223349492e-05,0.0,0.0,70.0,0.0007743476776526,0.0025233242408688,0.0052214507007751,0.0085191226192966,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,28,2025-09-26T17:34:48,codecarbon,90847123-4927-48d5-8dc4-67ad881c2abd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,75.26281655393541,0.0028172844737574,3.743262081799048e-05,0.0,0.0,70.0,0.0007789129032939,0.0024927786608941,0.0052469995072305,0.0085186910714186,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,29,2025-09-26T17:36:17,codecarbon,e1e7f8ec-5c46-41bb-9dc2-18542677be8e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,74.88229126296937,0.002804485745553,3.745192218684099e-05,0.0,0.0,70.0,0.0007753834958596,0.0024801133729752,0.005224494379156,0.008479991247991,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,train,30,2025-09-26T17:37:50,codecarbon,41a68e30-9654-44f8-a79e-38ae5cb1f971,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,78.36049219407141,0.0034103808550869,4.352168751876456e-05,0.0,0.0,70.0,0.0008108012881109,0.0025648906630237,0.006936358965619,0.0103120509167537,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,1,2025-09-26T17:39:29,codecarbon,39883d30-6c4e-4720-be9b-d0cbe0597018,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.0663525708951056,4.850914518335761e-05,1.5819819822349132e-05,37.463328985,83.80226109675846,70.0,2.6411661003880244e-05,7.107727908106654e-05,4.918933319729856e-05,0.0001466782732822,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,2,2025-09-26T17:39:55,codecarbon,af9f62c1-0108-41df-ad4f-b0b5b2950542,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.4081032099202275,3.7020472360525993e-05,1.537329139715418e-05,37.11346642,84.70307690843882,70.0,1.932564758397754e-05,5.632032283386934e-05,3.629372551804409e-05,0.0001119396959358,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,3,2025-09-26T17:40:22,codecarbon,14e1deaa-bb61-422e-8f28-f3be4f33c39f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.412138119805604,3.707817667578496e-05,1.5371498162291436e-05,37.187300512000014,84.41561033384512,70.0,1.946099038602467e-05,5.619587828675776e-05,3.645730919411614e-05,0.0001121141778668,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,4,2025-09-26T17:40:48,codecarbon,91b58b65-d96f-4c64-807e-e2f57c39ebb7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.3374320310540497,3.555878787215908e-05,1.521275801809051e-05,37.067471128,83.4253871549873,70.0,1.862277147621463e-05,5.3901154231539294e-05,3.499603955618417e-05,0.0001075199652639,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,5,2025-09-26T17:41:14,codecarbon,0c564ad7-0ebb-4a76-8988-b38b30de39ad,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.2615672717802227,3.480523550924974e-05,1.538987406810691e-05,37.0397387215,86.39270043192231,70.0,1.7797620546542973e-05,5.392004314330734e-05,3.3523767103906726e-05,0.0001052414307937,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,6,2025-09-26T17:41:40,codecarbon,3592964f-90d6-4c5a-a9c8-4bfd58b24c2e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.3437341158278286,3.556173001394993e-05,1.5173107637847053e-05,37.113475744,83.20520105619278,70.0,1.8676647997098893e-05,5.376587634486896e-05,3.508633714712536e-05,0.000107528861489,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,7,2025-09-26T17:42:06,codecarbon,debc26a2-3493-4e20-b66d-5e0a51b8431c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.3987748050130904,3.707841078348954e-05,1.5457228709423268e-05,37.1615654395,85.90784341077503,70.0,1.924544827113285e-05,5.6801156553376586e-05,3.606828091950673e-05,0.000112114885744,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,8,2025-09-26T17:42:32,codecarbon,f28a8816-b61a-42a1-bb86-ddd52304d2ee,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.3787424289621413,3.698497755466647e-05,1.5548122026310864e-05,37.17669562750001,86.70076224920194,70.0,1.908365441978904e-05,5.696337890270797e-05,3.5785336112086145e-05,0.0001118323694345,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,9,2025-09-26T17:42:57,codecarbon,241fb027-cf88-49e3-978c-57889fda375d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.256907560862601,3.491362418424547e-05,1.546967398651512e-05,37.041653638,87.57716897417744,70.0,1.7734223081584926e-05,5.4488376918016e-05,3.334656824719989e-05,0.0001055691682468,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,10,2025-09-26T17:43:23,codecarbon,94dee1e1-f7f5-4440-884b-75d0f268912e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.359089010860771,3.5888452854795465e-05,1.5212843894220293e-05,37.1615907475,83.3104050357801,70.0,1.886030819586988e-05,5.427476564534573e-05,3.5381707388700715e-05,0.0001085167812299,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,11,2025-09-26T17:43:49,codecarbon,aa608714-ec6e-438b-b5a6-c2513033c372,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.323405819013715,3.5591422505083286e-05,1.531864223366361e-05,37.0820923255,84.64929689749786,70.0,1.8501489666030066e-05,5.432948790939918e-05,3.478766581586873e-05,0.0001076186433912,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,12,2025-09-26T17:44:15,codecarbon,4642858c-a158-45da-8712-8e6fbdfbf71c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.2460617288015783,3.48960226696168e-05,1.553653767487331e-05,37.04163299200001,88.12390502578188,70.0,1.767530905842525e-05,5.4562543652991735e-05,3.32780934107076e-05,0.0001055159461221,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,13,2025-09-26T17:44:40,codecarbon,ca8996b8-3f07-4373-b16f-298c4243b5fd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.302466500084847,3.450470586083862e-05,1.4985975196410937e-05,37.0437683545,81.5066180024117,70.0,1.8237885203285023e-05,5.1786708098688905e-05,3.430811873921711e-05,0.0001043327120411,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,14,2025-09-26T17:45:06,codecarbon,d3c48634-7197-4373-862f-a6994fb4ee7a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.339911743067205,3.5783748308568606e-05,1.5292776923997368e-05,37.076023400500006,84.44317288805647,70.0,1.863370506309232e-05,5.451837694891992e-05,3.5048101553952124e-05,0.0001082001835659,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,15,2025-09-26T17:45:32,codecarbon,c9a110fb-b361-4441-a98f-b2c666b39773,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.316622955258936,3.540882872134072e-05,1.5284674893236123e-05,37.05235426,84.91460907842034,70.0,1.834566907278761e-05,5.419254335237156e-05,3.452831773449564e-05,0.0001070665301596,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,16,2025-09-26T17:45:58,codecarbon,cc3c178f-9ff8-4582-8db1-33bcf617531f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.393371005076915,3.706545440724237e-05,1.5486714900706007e-05,37.138293568,86.18959221333468,70.0,1.917410578576448e-05,5.690643441624843e-05,3.599516903438295e-05,0.0001120757092363,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,17,2025-09-26T17:46:24,codecarbon,085295e9-d77d-48f9-9925-9c1314c9cf2c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.3232337082736194,3.569387034609453e-05,1.5363874163404086e-05,37.091888020000006,85.42558928016607,70.0,1.844783955448039e-05,5.48064327219322e-05,3.467414512480092e-05,0.0001079284174012,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,18,2025-09-26T17:46:50,codecarbon,46c1b452-4505-4700-a2d6-5c007adbd721,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.317414788063616,3.579142957324181e-05,1.544455043507701e-05,37.057110832,86.9811691823096,70.0,1.8312780074547523e-05,5.546809993006718e-05,3.444252958676468e-05,0.0001082234095913,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,19,2025-09-26T17:47:16,codecarbon,3595f5f6-29fd-491e-8e7e-5dbb00f43c2a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.333648192230612,3.647519024405762e-05,1.5630115269942596e-05,37.0852481665,88.82564746610623,70.0,1.8498357235920893e-05,5.701893450549278e-05,3.47736214960201e-05,0.0001102909132374,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,20,2025-09-26T17:47:41,codecarbon,43d93f02-2870-40ec-a386-4da8d2c91547,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.91611077496782,2.8626908275532188e-05,1.4940111317944531e-05,37.000000333,85.58282345199095,70.0,1.4304928107538338e-05,4.5275313993897726e-05,2.697963149338547e-05,8.655987359482153e-05,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,21,2025-09-26T17:48:07,codecarbon,376d6698-cd39-4cf6-ba93-5536c8eaf67a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.2266344726085663,3.421394641636738e-05,1.5365766962318138e-05,37.041653638,86.64342080347693,70.0,1.7427354730503663e-05,5.317420920647464e-05,3.285197175314857e-05,0.0001034535356901,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,22,2025-09-26T17:48:32,codecarbon,08b4031f-8518-4c2f-9865-551e4c19f5aa,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.2406421350315213,3.43676222116194e-05,1.5338291498805503e-05,37.041634157500006,86.20393117019111,70.0,1.757283409008324e-05,5.326393150539843e-05,3.308144330642083e-05,0.0001039182089019,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,23,2025-09-26T17:48:57,codecarbon,4e2c6678-0395-4d49-8d9f-b61c9a31ca67,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.28383595822379,3.553530078499547e-05,1.5559480380820512e-05,37.0571303125,88.11801113657175,70.0,1.802866012786437e-05,5.553254442247635e-05,3.388774224117192e-05,0.0001074489467915,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,24,2025-09-26T17:49:23,codecarbon,3978d106-031c-48be-85b8-45a14b4712d5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.261903526261449,3.452030116728217e-05,1.5261615169033533e-05,37.0342062595,85.15517864492864,70.0,1.778198228436097e-05,5.315420919060898e-05,3.344367647077889e-05,0.0001043798679457,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,25,2025-09-26T17:49:49,codecarbon,0260e6ed-9b25-4c79-a6a2-0eaabd94a870,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.2584938891232014,3.445042064140068e-05,1.5253714348005215e-05,37.032490643500005,85.17865685889733,70.0,1.774917569972824e-05,5.302865353229436e-05,3.339073928073049e-05,0.0001041685685127,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,26,2025-09-26T17:50:14,codecarbon,3e318ad7-2cf4-4bf6-a718-a883fbfc8d87,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.283868373837322,3.4728714115741675e-05,1.5206092659968404e-05,37.006554772,84.364086838576,70.0,1.800475144845717e-05,5.310643137335092e-05,3.389886838720284e-05,0.000105010051209,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,27,2025-09-26T17:50:40,codecarbon,356aa39f-0b4c-4b40-ab5c-c38254df147f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.260207949206233,3.538825378516412e-05,1.565707872038597e-05,37.030834801,89.95241636966708,70.0,1.771586076168812e-05,5.596893365122924e-05,3.3319522815549544e-05,0.0001070043172284,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,28,2025-09-26T17:51:05,codecarbon,ee4f44e0-e0d2-4ead-ada3-8f93fdef3e9f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.914359230082482,2.8598652687570816e-05,1.4939020972745336e-05,37.000000333,85.64351003109302,70.0,1.4264475580938726e-05,4.529364733940611e-05,2.6916313571079327e-05,8.647443649142415e-05,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,29,2025-09-26T17:51:31,codecarbon,354b911e-f99e-4899-841e-04ba000b6f93,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.16431680507958,3.2456012332303854e-05,1.4995961892515308e-05,37.00406210050001,83.50136476918581,70.0,1.6754529675980833e-05,4.981337318099577e-05,3.1570125107343e-05,9.81380279643196e-05,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,eval,30,2025-09-26T17:51:56,codecarbon,c1f7f8a2-a920-42a8-b930-1256d016bf2f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.268036413937807,3.5294309646196885e-05,1.5561615073418618e-05,37.039717576,89.10119309817853,70.0,1.7777613816979147e-05,5.552782219808705e-05,3.341482005263162e-05,0.0001067202560676,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,train,1,2025-09-26T17:39:21,codecarbon,c387d546-ed5d-4685-aeba-48e086b0b63b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.233307014219463,0.0004657851645001,2.554584114318632e-05,0.0,0.0,70.0,0.0001822342653279,0.0005803018531338,0.0006458697273046,0.0014084058457664,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,train,2,2025-09-26T17:39:48,codecarbon,e2a202b3-9f07-4fd2-aadd-5874778ba32d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.233515691012144,0.0003050222567593,2.142986057562462e-05,37.05958673457144,130.26667179041513,70.0,0.0001411497385569,0.0005146262450352,0.000266527177286,0.0009223031608783,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,train,3,2025-09-26T17:40:14,codecarbon,464e9467-b78a-4c07-b7c0-64337b9e69ba,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.170019074808806,0.0003051142848728,2.1532383496596004e-05,37.09863735914286,131.40712999863246,70.0,0.0001405934282797,0.0005167770800866,0.0002652109201402,0.0009225814285066,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,train,4,2025-09-26T17:40:41,codecarbon,1e832dd1-7fba-40d2-a124-5d8c25e2d555,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.342724080663174,0.0003082089903482,2.148887398341422e-05,37.06569657099999,130.9263715944791,70.0,0.0001422353463346,0.0005211559724784,0.0002685476453444,0.0009319389641575,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,train,5,2025-09-26T17:41:07,codecarbon,42ffda9b-15b1-42c7-bb64-df604ebd24b5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.003040998708457,0.0003023418957871,2.159115979272363e-05,37.06371960123078,132.04133294706816,70.0,0.0001388209508081,0.000513283188404,0.0002620943494917,0.0009141984887038,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,train,6,2025-09-26T17:41:33,codecarbon,7c4b2eec-8786-4844-b32e-0f14b8c724ad,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.915898892097175,0.0003011195535009,2.163852697089829e-05,37.06218196092308,132.67863281798844,70.0,0.0001378720824446,0.0005123592987814,0.0002602710816,0.0009105024628261,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
vgg16,cifar100,train,7,2025-09-26T17:41:59,codecarbon,cc056fe4-dda6-442f-9614-b80873300b26,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.951756698079407,0.0003012638149205,2.1593253196709765e-05,37.04330475446154,132.14575321660084,70.0,0.0001381886931982,0.000511721520489,0.0002610284558756,0.0009109386695629,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
